Elapsed Time,X,Y,Z,Latitude,Longitude,Altitude,Accuracy,Speed,GPS Age,Mark,Min X,Max X,Min Y,Max Y,Min Z,Max Z
"122.106","-0.6245","0.7741","0.4154","50.893703","-1.392860","0.000","10","0.0","0.260","","-0.6245","-0.6245","0.7741","0.7741","0.4154","0.4154"
"122.158","0.2295","1.9148","0.3624","50.893703","-1.392860","0.000","10","0.0","0.312","","0.2295","0.2295","1.9148","1.9148","0.3624","0.3624"
"122.213","0.6021","0.2303","-0.8640","50.893703","-1.392860","0.000","10","0.0","0.367","","0.6021","0.6021","0.2303","0.2303","-0.8640","-0.8640"
"122.267","0.0586","1.7048","-1.0056","50.893703","-1.392860","0.000","10","0.0","0.421","","0.0586","0.0586","1.7048","1.7048","-1.0056","-1.0056"
"122.319","-0.3884","1.1535","0.3178","50.893703","-1.392860","0.000","10","0.0","0.473","","-0.3884","-0.3884","1.1535","1.1535","0.3178","0.3178"
"122.373","0.0635","0.7244","-0.0070","50.893703","-1.392860","0.000","10","0.0","0.527","","0.0635","0.0635","0.7244","0.7244","-0.0070","-0.0070"
"122.425","0.0191","1.0682","-0.1528","50.893703","-1.392860","0.000","10","0.0","0.579","","0.0191","0.0191","1.0682","1.0682","-0.1528","-0.1528"
"122.477","0.0198","0.7807","-0.1498","50.893703","-1.392860","0.000","10","0.0","0.631","","0.0198","0.0198","0.7807","0.7807","-0.1498","-0.1498"
"122.529","0.0045","1.0653","-0.1676","50.893703","-1.392860","0.000","10","0.0","0.683","","0.0045","0.0045","1.0653","1.0653","-0.1676","-0.1676"
"122.579","-0.2207","1.2329","0.0969","50.893703","-1.392860","0.000","10","0.0","0.733","","-0.2207","-0.2207","1.2329","1.2329","0.0969","0.0969"
"122.632","-0.6015","1.2093","0.0339","50.893703","-1.392860","0.000","10","0.0","0.000","","-0.6015","-0.6015","1.2093","1.2093","0.0339","0.0339"
"122.689","-0.5328","1.1856","-0.1761","50.893703","-1.392860","0.000","10","0.0","0.000","","-0.5328","-0.5328","1.1856","1.1856","-0.1761","-0.1761"
"122.739","0.5329","1.6636","-0.1633","50.893703","-1.392860","0.000","10","0.0","0.000","","0.5329","0.5329","1.6636","1.6636","-0.1633","-0.1633"
"122.790","0.5687","1.7890","0.2377","50.893703","-1.392860","0.000","10","0.0","0.000","","0.5687","0.5687","1.7890","1.7890","0.2377","0.2377"
"122.846","-0.2272","1.2524","0.1199","50.893703","-1.392860","0.000","10","0.0","0.000","","-0.2272","-0.2272","1.2524","1.2524","0.1199","0.1199"
"122.898","0.0804","0.7899","-0.3340","50.893703","-1.392860","0.000","10","0.0","0.052","","0.0804","0.0804","0.7899","0.7899","-0.3340","-0.3340"
"122.950","0.3488","0.2179","-0.1848","50.893703","-1.392860","0.000","10","0.0","0.104","","0.3488","0.3488","0.2179","0.2179","-0.1848","-0.1848"
"123.006","0.2176","0.2796","-0.0867","50.893703","-1.392860","0.000","10","0.0","0.160","","0.2176","0.2176","0.2796","0.2796","-0.0867","-0.0867"
"123.056","-0.0359","0.4069","0.2939","50.893703","-1.392860","0.000","10","0.0","0.210","","-0.0359","-0.0359","0.4069","0.4069","0.2939","0.2939"
"123.102","-1.3061","1.9815","1.1197","50.893703","-1.392860","0.000","10","0.0","0.256","","-1.3061","-1.3061","1.9815","1.9815","1.1197","1.1197"
"123.165","-0.3780","0.4928","0.5796","50.893703","-1.392860","0.000","10","0.0","0.319","","-0.3780","-0.3780","0.4928","0.4928","0.5796","0.5796"
"123.218","0.8631","1.4508","1.0520","50.893703","-1.392860","0.000","10","0.0","0.372","","0.8631","0.8631","1.4508","1.4508","1.0520","1.0520"
"123.272","0.2352","0.9066","-0.7380","50.893703","-1.392860","0.000","10","0.0","0.426","","0.2352","0.2352","0.9066","0.9066","-0.7380","-0.7380"
"123.325","-0.1763","1.6255","-0.6325","50.893703","-1.392860","0.000","10","0.0","0.479","","-0.1763","-0.1763","1.6255","1.6255","-0.6325","-0.6325"
"123.378","-0.0920","0.9038","0.9545","50.893703","-1.392860","0.000","10","0.0","0.532","","-0.0920","-0.0920","0.9038","0.9038","0.9545","0.9545"
"123.430","0.1854","0.7071","0.0808","50.893703","-1.392860","0.000","10","0.0","0.584","","0.1854","0.1854","0.7071","0.7071","0.0808","0.0808"
"123.483","0.1882","0.7563","-0.1968","50.893703","-1.392860","0.000","10","0.0","0.637","","0.1882","0.1882","0.7563","0.7563","-0.1968","-0.1968"
"123.540","-0.1880","1.0945","-0.1707","50.893703","-1.392860","0.000","10","0.0","0.694","","-0.1880","-0.1880","1.0945","1.0945","-0.1707","-0.1707"
"123.592","-0.4105","1.0821","0.2973","50.893703","-1.392860","0.000","10","0.0","0.746","","-0.4105","-0.4105","1.0821","1.0821","0.2973","0.2973"
"123.643","-0.4214","1.1522","0.1513","50.893703","-1.392860","0.000","10","0.0","0.797","","-0.4214","-0.4214","1.1522","1.1522","0.1513","0.1513"
"123.695","-0.4862","1.0796","-0.0244","50.893703","-1.392860","0.000","10","0.0","0.849","","-0.4862","-0.4862","1.0796","1.0796","-0.0244","-0.0244"
"123.746","-0.1799","1.4999","-0.2788","50.893703","-1.392860","0.000","10","0.0","0.900","","-0.1799","-0.1799","1.4999","1.4999","-0.2788","-0.2788"
"123.795","0.6920","1.9341","0.0843","50.893703","-1.392860","0.000","10","0.0","0.949","","0.6920","0.6920","1.9341","1.9341","0.0843","0.0843"
"123.853","0.2570","1.2830","-0.1295","50.893719","-1.392833","0.000","10","0.2","0.000","","0.2570","0.2570","1.2830","1.2830","-0.1295","-0.1295"
"123.904","0.0348","0.9545","-0.1288","50.893719","-1.392833","0.000","10","0.2","0.051","","0.0348","0.0348","0.9545","0.9545","-0.1288","-0.1288"
"123.955","0.3382","0.3993","-0.1207","50.893719","-1.392833","0.000","10","0.2","0.102","","0.3382","0.3382","0.3993","0.3993","-0.1207","-0.1207"
"124.009","0.3922","0.2242","-0.0772","50.893719","-1.392833","0.000","10","0.2","0.156","","0.3922","0.3922","0.2242","0.2242","-0.0772","-0.0772"
"124.063","-0.2170","0.4850","0.6470","50.893719","-1.392833","0.000","10","0.2","0.210","","-0.2170","-0.2170","0.4850","0.4850","0.6470","0.6470"
"124.115","-0.8952","1.2911","0.9269","50.893719","-1.392833","0.000","10","0.2","0.262","","-0.8952","-0.8952","1.2911","1.2911","0.9269","0.9269"
"124.167","-0.6315","1.1470","0.5293","50.893719","-1.392833","0.000","10","0.2","0.314","","-0.6315","-0.6315","1.1470","1.1470","0.5293","0.5293"
"124.222","0.6237","1.9429","0.7291","50.893719","-1.392833","0.000","10","0.2","0.369","","0.6237","0.6237","1.9429","1.9429","0.7291","0.7291"
"124.273","0.9943","-0.1479","-0.2570","50.893719","-1.392833","0.000","10","0.2","0.420","","0.9943","0.9943","-0.1479","-0.1479","-0.2570","-0.2570"
"124.326","0.3040","1.3409","-0.8945","50.893719","-1.392833","0.000","10","0.2","0.473","","0.3040","0.3040","1.3409","1.3409","-0.8945","-0.8945"
"124.380","-0.3847","1.5059","-0.3219","50.893719","-1.392833","0.000","10","0.2","0.527","","-0.3847","-0.3847","1.5059","1.5059","-0.3219","-0.3219"
"124.434","0.0000","0.8080","-0.1309","50.893719","-1.392833","0.000","10","0.2","0.581","","0.0000","0.0000","0.8080","0.8080","-0.1309","-0.1309"
"124.489","0.0079","0.8526","-0.1503","50.893719","-1.392833","0.000","10","0.2","0.636","","0.0079","0.0079","0.8526","0.8526","-0.1503","-0.1503"
"124.544","0.1124","0.8025","-0.1160","50.893719","-1.392833","0.000","10","0.2","0.691","","0.1124","0.1124","0.8025","0.8025","-0.1160","-0.1160"
"124.601","-0.0877","1.1174","-0.1028","50.893719","-1.392833","0.000","10","0.2","0.748","","-0.0877","-0.0877","1.1174","1.1174","-0.1028","-0.1028"
"124.654","-0.2509","1.1117","0.0559","50.893719","-1.392833","0.000","10","0.2","0.801","","-0.2509","-0.2509","1.1117","1.1117","0.0559","0.0559"
"124.706","-0.3804","1.2554","0.1362","50.893730","-1.392820","0.000","10","0.3","0.000","","-0.3804","-0.3804","1.2554","1.2554","0.1362","0.1362"
"124.757","-0.5237","1.0194","-0.0822","50.893730","-1.392820","0.000","10","0.3","0.000","","-0.5237","-0.5237","1.0194","1.0194","-0.0822","-0.0822"
"124.813","-0.3860","1.6147","-0.8104","50.893730","-1.392820","0.000","10","0.3","0.000","","-0.3860","-0.3860","1.6147","1.6147","-0.8104","-0.8104"
"124.865","0.7478","1.9381","0.5094","50.893730","-1.392820","0.000","10","0.3","0.000","","0.7478","0.7478","1.9381","1.9381","0.5094","0.5094"
"124.916","0.1987","1.1642","-0.3243","50.893730","-1.392820","0.000","10","0.3","0.051","","0.1987","0.1987","1.1642","1.1642","-0.3243","-0.3243"
"124.972","-0.0622","0.8743","-0.3488","50.893730","-1.392820","0.000","10","0.3","0.107","","-0.0622","-0.0622","0.8743","0.8743","-0.3488","-0.3488"
"125.028","0.4565","0.1378","-0.1028","50.893730","-1.392820","0.000","10","0.3","0.163","","0.4565","0.4565","0.1378","0.1378","-0.1028","-0.1028"
"125.084","0.2174","0.1486","-0.0212","50.893730","-1.392820","0.000","10","0.3","0.219","","0.2174","0.2174","0.1486","0.1486","-0.0212","-0.0212"
"125.138","-0.5495","0.8293","0.5933","50.893730","-1.392820","0.000","10","0.3","0.273","","-0.5495","-0.5495","0.8293","0.8293","0.5933","0.5933"
"125.189","-1.1970","1.9392","0.4536","50.893730","-1.392820","0.000","10","0.3","0.324","","-1.1970","-1.1970","1.9392","1.9392","0.4536","0.4536"
"125.246","-0.4965","0.4653","0.4220","50.893730","-1.392820","0.000","10","0.3","0.381","","-0.4965","-0.4965","0.4653","0.4653","0.4220","0.4220"
"125.297","0.2088","1.8534","0.2293","50.893730","-1.392820","0.000","10","0.3","0.432","","0.2088","0.2088","1.8534","1.8534","0.2293","0.2293"
"125.351","0.4222","0.6799","-0.8965","50.893730","-1.392820","0.000","10","0.3","0.486","","0.4222","0.4222","0.6799","0.6799","-0.8965","-0.8965"
"125.404","-0.2150","1.9399","-0.7558","50.893730","-1.392820","0.000","10","0.3","0.539","","-0.2150","-0.2150","1.9399","1.9399","-0.7558","-0.7558"
"125.455","-0.2450","0.9413","0.2721","50.893730","-1.392820","0.000","10","0.3","0.590","","-0.2450","-0.2450","0.9413","0.9413","0.2721","0.2721"
"125.508","-0.0718","0.8084","-0.2061","50.893730","-1.392820","0.000","10","0.3","0.643","","-0.0718","-0.0718","0.8084","0.8084","-0.2061","-0.2061"
"125.563","-0.0067","0.9234","-0.1528","50.893730","-1.392820","0.000","10","0.3","0.698","","-0.0067","-0.0067","0.9234","0.9234","-0.1528","-0.1528"
"125.614","0.0364","0.8031","-0.1757","50.893730","-1.392820","0.000","10","0.0","0.000","","0.0364","0.0364","0.8031","0.8031","-0.1757","-0.1757"
"125.664","-0.0847","1.1415","-0.0814","50.893730","-1.392820","0.000","10","0.0","0.000","","-0.0847","-0.0847","1.1415","1.1415","-0.0814","-0.0814"
"125.721","-0.2326","1.2063","-0.0682","50.893730","-1.392820","0.000","10","0.0","0.000","","-0.2326","-0.2326","1.2063","1.2063","-0.0682","-0.0682"
"125.773","-0.4179","1.2287","0.0075","50.893730","-1.392820","0.000","10","0.0","0.000","","-0.4179","-0.4179","1.2287","1.2287","0.0075","0.0075"
"125.824","-0.4295","0.9158","-0.2245","50.893730","-1.392820","0.000","10","0.0","0.000","","-0.4295","-0.4295","0.9158","0.9158","-0.2245","-0.2245"
"125.878","-0.0096","1.5324","-0.1833","50.893730","-1.392820","0.000","10","0.0","0.000","","-0.0096","-0.0096","1.5324","1.5324","-0.1833","-0.1833"
"125.930","0.8875","1.9324","0.2279","50.893730","-1.392820","0.000","10","0.0","0.052","","0.8875","0.8875","1.9324","1.9324","0.2279","0.2279"
"125.986","0.1531","1.1769","-0.3689","50.893730","-1.392820","0.000","10","0.0","0.108","","0.1531","0.1531","1.1769","1.1769","-0.3689","-0.3689"
"126.038","-0.0394","0.8594","-0.3677","50.893730","-1.392820","0.000","10","0.0","0.160","","-0.0394","-0.0394","0.8594","0.8594","-0.3677","-0.3677"
"126.089","0.3998","0.3081","-0.1569","50.893730","-1.392820","0.000","10","0.0","0.211","","0.3998","0.3998","0.3081","0.3081","-0.1569","-0.1569"
"126.145","0.2753","0.0673","-0.1081","50.893730","-1.392820","0.000","10","0.0","0.267","","0.2753","0.2753","0.0673","0.0673","-0.1081","-0.1081"
"126.195","-0.0008","0.2830","0.1214","50.893730","-1.392820","0.000","10","0.0","0.317","","-0.0008","-0.0008","0.2830","0.2830","0.1214","0.1214"
"126.246","-1.1934","1.9832","1.4247","50.893730","-1.392820","0.000","10","0.0","0.368","","-1.1934","-1.1934","1.9832","1.9832","1.4247","1.4247"
"126.298","-1.4097","1.5668","0.6990","50.893730","-1.392820","0.000","10","0.0","0.420","","-1.4097","-1.4097","1.5668","1.5668","0.6990","0.6990"
"126.349","0.2998","1.8273","0.2535","50.893730","-1.392820","0.000","10","0.0","0.471","","0.2998","0.2998","1.8273","1.8273","0.2535","0.2535"
"126.403","1.3026","-0.3102","-0.3774","50.893730","-1.392820","0.000","10","0.0","0.525","","1.3026","1.3026","-0.3102","-0.3102","-0.3774","-0.3774"
"126.453","-0.0369","1.8648","-0.8557","50.893730","-1.392820","0.000","10","0.0","0.575","","-0.0369","-0.0369","1.8648","1.8648","-0.8557","-0.8557"
"126.508","-0.3466","0.8756","-0.1867","50.893730","-1.392820","0.000","10","0.0","0.630","","-0.3466","-0.3466","0.8756","0.8756","-0.1867","-0.1867"
"126.559","0.1757","0.8836","-0.2693","50.893730","-1.392820","0.000","10","0.0","0.681","","0.1757","0.1757","0.8836","0.8836","-0.2693","-0.2693"
"126.611","-0.0035","0.8112","-0.3493","50.893730","-1.392820","0.000","10","0.0","0.733","","-0.0035","-0.0035","0.8112","0.8112","-0.3493","-0.3493"
"126.662","-0.0382","0.7869","-0.0394","50.893730","-1.392820","0.000","10","0.0","0.784","","-0.0382","-0.0382","0.7869","0.7869","-0.0394","-0.0394"
"126.714","0.1649","0.9592","-0.1078","50.893730","-1.392820","0.000","10","0.0","0.836","","0.1649","0.1649","0.9592","0.9592","-0.1078","-0.1078"
"126.764","-0.1086","1.1445","-0.0237","50.893749","-1.392797","0.000","10","0.6","0.000","","-0.1086","-0.1086","1.1445","1.1445","-0.0237","-0.0237"
"126.816","-0.3959","1.1316","-0.1751","50.893749","-1.392797","0.000","10","0.6","0.000","","-0.3959","-0.3959","1.1316","1.1316","-0.1751","-0.1751"
"126.868","-0.3367","1.2230","0.2915","50.893749","-1.392797","0.000","10","0.6","0.000","","-0.3367","-0.3367","1.2230","1.2230","0.2915","0.2915"
"126.919","-0.4691","1.2275","-0.0867","50.893749","-1.392797","0.000","10","0.6","0.051","","-0.4691","-0.4691","1.2275","1.2275","-0.0867","-0.0867"
"126.973","0.4595","1.4618","0.0223","50.893749","-1.392797","0.000","10","0.6","0.105","","0.4595","0.4595","1.4618","1.4618","0.0223","0.0223"
"127.029","0.4690","1.7294","0.1340","50.893749","-1.392797","0.000","10","0.6","0.161","","0.4690","0.4690","1.7294","1.7294","0.1340","0.1340"
"127.084","0.2516","1.2480","-0.2731","50.893749","-1.392797","0.000","10","0.6","0.216","","0.2516","0.2516","1.2480","1.2480","-0.2731","-0.2731"
"127.136","-0.1291","0.8255","-0.1374","50.893749","-1.392797","0.000","10","0.6","0.268","","-0.1291","-0.1291","0.8255","0.8255","-0.1374","-0.1374"
"127.187","0.2741","0.4827","-0.1950","50.893749","-1.392797","0.000","10","0.6","0.319","","0.2741","0.2741","0.4827","0.4827","-0.1950","-0.1950"
"127.238","0.3561","0.0603","-0.1035","50.893749","-1.392797","0.000","10","0.6","0.370","","0.3561","0.3561","0.0603","0.0603","-0.1035","-0.1035"
"127.289","-0.0682","0.1638","0.1147","50.893749","-1.392797","0.000","10","0.6","0.421","","-0.0682","-0.0682","0.1638","0.1638","0.1147","0.1147"
"127.342","-1.4663","1.8303","1.1684","50.893749","-1.392797","0.000","10","0.6","0.474","","-1.4663","-1.4663","1.8303","1.8303","1.1684","1.1684"
"127.398","-0.4435","0.6786","0.2011","50.893749","-1.392797","0.000","10","0.6","0.530","","-0.4435","-0.4435","0.6786","0.6786","0.2011","0.2011"
"127.452","1.1329","1.9499","2.0596","50.893749","-1.392797","0.000","10","0.6","0.584","","1.1329","1.1329","1.9499","1.9499","2.0596","2.0596"
"127.506","0.3978","-0.0011","-1.3485","50.893749","-1.392797","0.000","10","0.6","0.638","","0.3978","0.3978","-0.0011","-0.0011","-1.3485","-1.3485"
"127.557","-0.8345","1.9212","-0.5180","50.893749","-1.392797","0.000","10","0.6","0.689","","-0.8345","-0.8345","1.9212","1.9212","-0.5180","-0.5180"
"127.617","-0.0284","0.8655","-0.2374","50.893749","-1.392797","0.000","10","0.6","0.749","","-0.0284","-0.0284","0.8655","0.8655","-0.2374","-0.2374"
"127.672","-0.0643","0.8573","0.0569","50.893749","-1.392797","0.000","10","0.0","0.000","","-0.0643","-0.0643","0.8573","0.8573","0.0569","0.0569"
"127.723","0.0034","0.9555","-0.1731","50.893749","-1.392797","0.000","10","0.0","0.000","","0.0034","0.0034","0.9555","0.9555","-0.1731","-0.1731"
"127.774","-0.0148","0.7164","-0.0658","50.893749","-1.392797","0.000","10","0.0","0.000","","-0.0148","-0.0148","0.7164","0.7164","-0.0658","-0.0658"
"127.824","-0.1271","0.9428","-0.1543","50.893749","-1.392797","0.000","10","0.0","0.000","","-0.1271","-0.1271","0.9428","0.9428","-0.1543","-0.1543"
"127.876","-0.1074","1.0772","-0.0661","50.893749","-1.392797","0.000","10","0.0","0.000","","-0.1074","-0.1074","1.0772","1.0772","-0.0661","-0.0661"
"127.926","-0.1051","1.1643","0.0422","50.893749","-1.392797","0.000","10","0.0","0.050","","-0.1051","-0.1051","1.1643","1.1643","0.0422","0.0422"
"127.979","-0.8577","1.4342","0.0909","50.893749","-1.392797","0.000","10","0.0","0.103","","-0.8577","-0.8577","1.4342","1.4342","0.0909","0.0909"
"128.035","-0.2962","1.0292","-0.2028","50.893749","-1.392797","0.000","10","0.0","0.159","","-0.2962","-0.2962","1.0292","1.0292","-0.2028","-0.2028"
"128.091","0.7747","1.5622","0.2552","50.893749","-1.392797","0.000","10","0.0","0.215","","0.7747","0.7747","1.5622","1.5622","0.2552","0.2552"
"128.146","0.1179","1.5498","0.1792","50.893749","-1.392797","0.000","10","0.0","0.270","","0.1179","0.1179","1.5498","1.5498","0.1792","0.1792"
"128.199","0.1860","1.3862","0.1782","50.893749","-1.392797","0.000","10","0.0","0.323","","0.1860","0.1860","1.3862","1.3862","0.1782","0.1782"
"128.249","0.1337","0.8025","-0.2407","50.893749","-1.392797","0.000","10","0.0","0.373","","0.1337","0.1337","0.8025","0.8025","-0.2407","-0.2407"
"128.301","0.3203","0.3112","-0.1702","50.893749","-1.392797","0.000","10","0.0","0.425","","0.3203","0.3203","0.3112","0.3112","-0.1702","-0.1702"
"128.355","0.2087","0.1132","0.0389","50.893749","-1.392797","0.000","10","0.0","0.479","","0.2087","0.2087","0.1132","0.1132","0.0389","0.0389"
"128.411","-0.8169","0.7731","0.9324","50.893749","-1.392797","0.000","10","0.0","0.535","","-0.8169","-0.8169","0.7731","0.7731","0.9324","0.9324"
"128.458","-1.4318","1.9806","0.8494","50.893749","-1.392797","0.000","10","0.0","0.582","","-1.4318","-1.4318","1.9806","1.9806","0.8494","0.8494"
"128.513","2.0066","1.3475","-0.3512","50.893749","-1.392797","0.000","10","0.0","0.637","","2.0066","2.0066","1.3475","1.3475","-0.3512","-0.3512"
"128.569","0.8337","0.0324","-0.5471","50.893768","-1.392775","0.000","10","0.7","0.000","","0.8337","0.8337","0.0324","0.0324","-0.5471","-0.5471"
"128.621","0.1141","1.9363","-0.5657","50.893768","-1.392775","0.000","10","0.7","0.000","","0.1141","0.1141","1.9363","1.9363","-0.5657","-0.5657"
"128.672","-0.1692","1.1419","-0.4918","50.893768","-1.392775","0.000","10","0.7","0.000","","-0.1692","-0.1692","1.1419","1.1419","-0.4918","-0.4918"
"128.722","0.1179","0.7352","0.1764","50.893768","-1.392775","0.000","10","0.7","0.000","","0.1179","0.1179","0.7352","0.7352","0.1764","0.1764"
"128.772","0.0486","0.8614","-0.0709","50.893768","-1.392775","0.000","10","0.7","0.000","","0.0486","0.0486","0.8614","0.8614","-0.0709","-0.0709"
"128.828","-0.0577","0.7566","-0.1309","50.893768","-1.392775","0.000","10","0.7","0.000","","-0.0577","-0.0577","0.7566","0.7566","-0.1309","-0.1309"
"128.880","-0.0097","0.9217","-0.2285","50.893768","-1.392775","0.000","10","0.7","0.052","","-0.0097","-0.0097","0.9217","0.9217","-0.2285","-0.2285"
"128.937","-0.0873","1.2799","-0.0878","50.893768","-1.392775","0.000","10","0.7","0.109","","-0.0873","-0.0873","1.2799","1.2799","-0.0878","-0.0878"
"128.989","-0.4171","1.1989","-0.1670","50.893768","-1.392775","0.000","10","0.7","0.161","","-0.4171","-0.4171","1.1989","1.1989","-0.1670","-0.1670"
"129.041","-0.5317","1.1760","-0.2528","50.893768","-1.392775","0.000","10","0.7","0.213","","-0.5317","-0.5317","1.1760","1.1760","-0.2528","-0.2528"
"129.097","0.0168","1.2512","0.0580","50.893768","-1.392775","0.000","10","0.7","0.269","","0.0168","0.0168","1.2512","1.2512","0.0580","0.0580"
"129.153","0.4339","1.2783","-0.1842","50.893768","-1.392775","0.000","10","0.7","0.325","","0.4339","0.4339","1.2783","1.2783","-0.1842","-0.1842"
"129.206","0.1367","1.3828","0.0570","50.893768","-1.392775","0.000","10","0.7","0.378","","0.1367","0.1367","1.3828","1.3828","0.0570","0.0570"
"129.261","-0.1059","1.2552","-0.1871","50.893768","-1.392775","0.000","10","0.7","0.433","","-0.1059","-0.1059","1.2552","1.2552","-0.1871","-0.1871"
"129.312","0.0863","0.6727","-0.2247","50.893768","-1.392775","0.000","10","0.7","0.484","","0.0863","0.0863","0.6727","0.6727","-0.2247","-0.2247"
"129.366","0.3455","0.4044","-0.2438","50.893768","-1.392775","0.000","10","0.7","0.538","","0.3455","0.3455","0.4044","0.4044","-0.2438","-0.2438"
"129.420","0.3159","0.1879","-0.0233","50.893768","-1.392775","0.000","10","0.7","0.592","","0.3159","0.3159","0.1879","0.1879","-0.0233","-0.0233"
"129.473","-0.3321","0.8435","0.6714","50.893768","-1.392775","0.000","10","0.7","0.645","","-0.3321","-0.3321","0.8435","0.8435","0.6714","0.6714"
"129.525","-1.1454","1.6413","0.8584","50.893768","-1.392775","0.000","10","0.7","0.697","","-1.1454","-1.1454","1.6413","1.6413","0.8584","0.8584"
"129.579","-0.2386","0.5676","0.5695","50.893768","-1.392775","0.000","10","0.7","0.751","","-0.2386","-0.2386","0.5676","0.5676","0.5695","0.5695"
"129.630","0.7790","1.1299","-0.5989","50.893768","-1.392775","0.000","10","0.7","0.802","","0.7790","0.7790","1.1299","1.1299","-0.5989","-0.5989"
"129.686","0.5471","1.0591","-0.9527","50.893768","-1.392775","0.000","10","0.7","0.858","","0.5471","0.5471","1.0591","1.0591","-0.9527","-0.9527"
"129.737","-0.2513","1.8306","-0.1961","50.893780","-1.392769","0.000","10","0.8","0.000","","-0.2513","-0.2513","1.8306","1.8306","-0.1961","-0.1961"
"129.790","-0.0997","0.8953","-0.3302","50.893780","-1.392769","0.000","10","0.8","0.000","","-0.0997","-0.0997","0.8953","0.8953","-0.3302","-0.3302"
"129.841","-0.1362","0.7253","-0.2226","50.893780","-1.392769","0.000","10","0.8","0.000","","-0.1362","-0.1362","0.7253","0.7253","-0.2226","-0.2226"
"129.894","0.0384","0.9205","-0.0150","50.893780","-1.392769","0.000","10","0.8","0.000","","0.0384","0.0384","0.9205","0.9205","-0.0150","-0.0150"
"129.944","0.1873","0.8271","-0.1039","50.893780","-1.392769","0.000","10","0.8","0.050","","0.1873","0.1873","0.8271","0.8271","-0.1039","-0.1039"
"129.996","-0.0376","1.1317","-0.1134","50.893780","-1.392769","0.000","10","0.8","0.102","","-0.0376","-0.0376","1.1317","1.1317","-0.1134","-0.1134"
"130.053","-0.4108","1.1444","-0.0037","50.893780","-1.392769","0.000","10","0.8","0.159","","-0.4108","-0.4108","1.1444","1.1444","-0.0037","-0.0037"
"130.109","-0.4413","1.1949","0.1032","50.893780","-1.392769","0.000","10","0.8","0.215","","-0.4413","-0.4413","1.1949","1.1949","0.1032","0.1032"
"130.162","-0.4288","1.2289","-0.1490","50.893780","-1.392769","0.000","10","0.8","0.268","","-0.4288","-0.4288","1.2289","1.2289","-0.1490","-0.1490"
"130.214","0.5950","1.5420","-0.2635","50.893780","-1.392769","0.000","10","0.8","0.320","","0.5950","0.5950","1.5420","1.5420","-0.2635","-0.2635"
"130.268","0.4170","1.8507","0.2208","50.893780","-1.392769","0.000","10","0.8","0.374","","0.4170","0.4170","1.8507","1.8507","0.2208","0.2208"
"130.319","-0.0116","1.2133","-0.0356","50.893780","-1.392769","0.000","10","0.8","0.425","","-0.0116","-0.0116","1.2133","1.2133","-0.0356","-0.0356"
"130.375","0.1248","0.7644","-0.3291","50.893780","-1.392769","0.000","10","0.8","0.481","","0.1248","0.1248","0.7644","0.7644","-0.3291","-0.3291"
"130.428","0.4848","0.2356","-0.1084","50.893780","-1.392769","0.000","10","0.8","0.534","","0.4848","0.4848","0.2356","0.2356","-0.1084","-0.1084"
"130.478","0.2585","0.1989","0.0105","50.893780","-1.392769","0.000","10","0.8","0.584","","0.2585","0.2585","0.1989","0.1989","0.0105","0.0105"
"130.533","-0.3958","0.5036","0.4123","50.893780","-1.392769","0.000","10","0.8","0.639","","-0.3958","-0.3958","0.5036","0.5036","0.4123","0.4123"
"130.576","-1.3928","1.9806","0.9113","50.893780","-1.392769","0.000","10","0.8","0.682","","-1.3928","-1.3928","1.9806","1.9806","0.9113","0.9113"
"130.644","-0.3008","0.4242","0.1458","50.893791","-1.392773","0.000","10","0.8","0.000","","-0.3008","-0.3008","0.4242","0.4242","0.1458","0.1458"
"130.699","0.7877","0.6313","-0.2795","50.893791","-1.392773","0.000","10","0.8","0.000","","0.7877","0.7877","0.6313","0.6313","-0.2795","-0.2795"
"130.754","0.3785","1.2124","-0.6683","50.893791","-1.392773","0.000","10","0.8","0.000","","0.3785","0.3785","1.2124","1.2124","-0.6683","-0.6683"
"130.808","-0.7619","1.6533","1.2359","50.893791","-1.392773","0.000","10","0.8","0.000","","-0.7619","-0.7619","1.6533","1.6533","1.2359","1.2359"
"130.860","0.1340","0.9242","-0.2859","50.893791","-1.392773","0.000","10","0.8","0.000","","0.1340","0.1340","0.9242","0.9242","-0.2859","-0.2859"
"130.914","0.0861","0.7958","-0.2359","50.893791","-1.392773","0.000","10","0.8","0.054","","0.0861","0.0861","0.7958","0.7958","-0.2359","-0.2359"
"130.965","0.0615","0.7112","-0.1516","50.893791","-1.392773","0.000","10","0.8","0.105","","0.0615","0.0615","0.7112","0.7112","-0.1516","-0.1516"
"131.016","0.0494","0.8484","-0.1145","50.893791","-1.392773","0.000","10","0.8","0.156","","0.0494","0.0494","0.8484","0.8484","-0.1145","-0.1145"
"131.068","-0.1046","1.2708","-0.1580","50.893791","-1.392773","0.000","10","0.8","0.208","","-0.1046","-0.1046","1.2708","1.2708","-0.1580","-0.1580"
"131.124","-0.5174","1.1976","-0.0245","50.893791","-1.392773","0.000","10","0.8","0.264","","-0.5174","-0.5174","1.1976","1.1976","-0.0245","-0.0245"
"131.181","-0.5413","1.1010","0.0045","50.893791","-1.392773","0.000","10","0.8","0.321","","-0.5413","-0.5413","1.1010","1.1010","0.0045","0.0045"
