Elapsed Time,X,Y,Z,Latitude,Longitude,Altitude,Accuracy,Speed,GPS Age,Mark,Min X,Max X,Min Y,Max Y,Min Z,Max Z
"45.513","0.1522","0.6563","-0.4679","50.893909","-1.393872","10.761","10","1.4","0.151","","0.1522","0.1522","0.6563","0.6563","-0.4679","-0.4679"
"45.568","-1.0938","1.4783","0.9532","50.893909","-1.393872","10.761","10","1.4","0.206","","-1.0938","-1.0938","1.4783","1.4783","0.9532","0.9532"
"45.619","-0.6522","0.5470","0.3070","50.893909","-1.393872","10.761","10","1.4","0.257","","-0.6522","-0.6522","0.5470","0.5470","0.3070","0.3070"
"45.676","-0.0074","0.6978","0.7892","50.893909","-1.393872","10.761","10","1.4","0.314","","-0.0074","-0.0074","0.6978","0.6978","0.7892","0.7892"
"45.716","0.0862","1.9510","0.6252","50.893909","-1.393872","10.761","10","1.4","0.354","","0.0862","0.0862","1.9510","1.9510","0.6252","0.6252"
"45.779","0.5964","0.7953","0.2245","50.893909","-1.393872","10.761","10","1.4","0.417","","0.5964","0.5964","0.7953","0.7953","0.2245","0.2245"
"45.835","0.2796","0.5132","-0.8317","50.893909","-1.393872","10.761","10","1.4","0.473","","0.2796","0.2796","0.5132","0.5132","-0.8317","-0.8317"
"45.889","0.0225","1.1377","-0.0035","50.893909","-1.393872","10.761","10","1.4","0.527","","0.0225","0.0225","1.1377","1.1377","-0.0035","-0.0035"
"45.941","0.0780","0.9210","0.0023","50.893909","-1.393872","10.761","10","1.4","0.579","","0.0780","0.0780","0.9210","0.9210","0.0023","0.0023"
"45.993","0.0787","1.3572","0.3140","50.893909","-1.393872","10.761","10","1.4","0.631","","0.0787","0.0787","1.3572","1.3572","0.3140","0.3140"
"46.045","-0.0543","1.5715","-0.2533","50.893909","-1.393872","10.761","10","1.4","0.683","","-0.0543","-0.0543","1.5715","1.5715","-0.2533","-0.2533"
"46.097","-0.3472","1.5453","-0.5619","50.893909","-1.393872","10.761","10","1.4","0.735","","-0.3472","-0.3472","1.5453","1.5453","-0.5619","-0.5619"
"46.148","-0.1119","1.6251","0.7137","50.893909","-1.393872","10.761","10","1.4","0.786","","-0.1119","-0.1119","1.6251","1.6251","0.7137","0.7137"
"46.198","-0.2519","1.7188","0.1187","50.893909","-1.393872","10.761","10","1.4","0.836","","-0.2519","-0.2519","1.7188","1.7188","0.1187","0.1187"
"46.248","-0.8423","1.1766","-0.4319","50.893909","-1.393872","10.761","10","1.4","0.886","","-0.8423","-0.8423","1.1766","1.1766","-0.4319","-0.4319"
"46.298","-0.1060","0.4989","0.3756","50.893909","-1.393878","6.819","10","1.4","0.000","","-0.1060","-0.1060","0.4989","0.4989","0.3756","0.3756"
"46.349","0.4426","0.0536","0.3484","50.893909","-1.393878","6.819","10","1.4","0.000","","0.4426","0.4426","0.0536","0.0536","0.3484","0.3484"
"46.404","-0.2907","0.0507","0.5481","50.893909","-1.393878","6.819","10","1.4","0.055","","-0.2907","-0.2907","0.0507","0.0507","0.5481","0.5481"
"46.455","-0.3684","0.0835","0.1438","50.893909","-1.393878","6.819","10","1.4","0.106","","-0.3684","-0.3684","0.0835","0.0835","0.1438","0.1438"
"46.506","-0.6818","1.9342","-1.9308","50.893909","-1.393878","6.819","10","1.4","0.157","","-0.6818","-0.6818","1.9342","1.9342","-1.9308","-1.9308"
"46.562","0.0881","-0.3651","-0.0684","50.893909","-1.393878","6.819","10","1.4","0.213","","0.0881","0.0881","-0.3651","-0.3651","-0.0684","-0.0684"
"46.613","-1.9031","1.9605","-1.5386","50.893909","-1.393878","6.819","10","1.4","0.264","","-1.9031","-1.9031","1.9605","1.9605","-1.5386","-1.5386"
"46.663","-0.2575","0.5813","0.4944","50.893909","-1.393878","6.819","10","1.4","0.314","","-0.2575","-0.2575","0.5813","0.5813","0.4944","0.4944"
"46.714","0.0618","0.7601","0.5827","50.893909","-1.393878","6.819","10","1.4","0.365","","0.0618","0.0618","0.7601","0.7601","0.5827","0.5827"
"46.764","0.2357","1.7339","0.4166","50.893909","-1.393878","6.819","10","1.4","0.415","","0.2357","0.2357","1.7339","1.7339","0.4166","0.4166"
"46.814","0.4752","0.5848","0.1782","50.893909","-1.393878","6.819","10","1.4","0.465","","0.4752","0.4752","0.5848","0.5848","0.1782","0.1782"
"46.865","0.2350","0.6518","-0.5604","50.893909","-1.393878","6.819","10","1.4","0.516","","0.2350","0.2350","0.6518","0.6518","-0.5604","-0.5604"
"46.921","-0.0982","1.1360","-0.2428","50.893909","-1.393878","6.819","10","1.4","0.572","","-0.0982","-0.0982","1.1360","1.1360","-0.2428","-0.2428"
"46.972","0.1005","1.1901","0.1016","50.893909","-1.393878","6.819","10","1.4","0.623","","0.1005","0.1005","1.1901","1.1901","0.1016","0.1016"
"47.025","0.1377","1.5432","0.2950","50.893909","-1.393878","6.819","10","1.4","0.676","","0.1377","0.1377","1.5432","1.5432","0.2950","0.2950"
"47.081","-0.3104","1.4975","-1.1588","50.893909","-1.393878","6.819","10","1.4","0.732","","-0.3104","-0.3104","1.4975","1.4975","-1.1588","-1.1588"
"47.135","0.2583","1.7089","0.5937","50.893909","-1.393878","6.819","10","1.4","0.786","","0.2583","0.2583","1.7089","1.7089","0.5937","0.5937"
"47.185","-0.0454","1.7560","0.3430","50.893909","-1.393878","6.819","10","1.4","0.836","","-0.0454","-0.0454","1.7560","1.7560","0.3430","0.3430"
"47.235","-0.7899","1.9700","0.9246","50.893906","-1.393881","1.473","10","1.4","0.000","","-0.7899","-0.7899","1.9700","1.9700","0.9246","0.9246"
"47.286","-0.6758","0.5437","-0.0010","50.893906","-1.393881","1.473","10","1.4","0.000","","-0.6758","-0.6758","0.5437","0.5437","-0.0010","-0.0010"
"47.337","0.6069","0.0686","0.4835","50.893906","-1.393881","1.473","10","1.4","0.000","","0.6069","0.6069","0.0686","0.0686","0.4835","0.4835"
"47.392","-0.1732","-0.1392","0.6851","50.893906","-1.393881","1.473","10","1.4","0.055","","-0.1732","-0.1732","-0.1392","-0.1392","0.6851","0.6851"
"47.445","-0.3389","0.0465","0.2813","50.893906","-1.393881","1.473","10","1.4","0.108","","-0.3389","-0.3389","0.0465","0.0465","0.2813","0.2813"
"47.547","-0.2979","1.3524","-1.1917","50.893906","-1.393881","1.473","10","1.4","0.210","","-1.2625","0.6667","0.7604","1.9443","-1.9427","-0.4406"
"47.599","-0.8170","0.9300","1.2714","50.893906","-1.393881","1.473","10","1.4","0.262","","-0.8170","-0.8170","0.9300","0.9300","1.2714","1.2714"
"47.651","-1.0861","1.5242","0.4128","50.893906","-1.393881","1.473","10","1.4","0.314","","-1.0861","-1.0861","1.5242","1.5242","0.4128","0.4128"
"47.702","-0.1021","0.5753","0.4568","50.893906","-1.393881","1.473","10","1.4","0.365","","-0.1021","-0.1021","0.5753","0.5753","0.4568","0.4568"
"47.747","0.2124","1.9480","0.5618","50.893906","-1.393881","1.473","10","1.4","0.410","","0.2124","0.2124","1.9480","1.9480","0.5618","0.5618"
"47.805","0.4431","0.8165","0.2641","50.893906","-1.393881","1.473","10","1.4","0.468","","0.4431","0.4431","0.8165","0.8165","0.2641","0.2641"
"47.858","0.4147","0.6317","-0.3898","50.893906","-1.393881","1.473","10","1.4","0.521","","0.4147","0.4147","0.6317","0.6317","-0.3898","-0.3898"
"47.909","0.0577","1.4295","-0.6231","50.893906","-1.393881","1.473","10","1.4","0.572","","0.0577","0.0577","1.4295","1.4295","-0.6231","-0.6231"
"47.962","0.0523","0.9127","-0.1681","50.893906","-1.393881","1.473","10","1.4","0.625","","0.0523","0.0523","0.9127","0.9127","-0.1681","-0.1681"
"48.012","0.3184","1.5871","0.3169","50.893906","-1.393881","1.473","10","1.4","0.675","","0.3184","0.3184","1.5871","1.5871","0.3169","0.3169"
"48.068","-0.1604","1.2324","-0.0989","50.893906","-1.393881","1.473","10","1.4","0.731","","-0.1604","-0.1604","1.2324","1.2324","-0.0989","-0.0989"
"48.119","-0.3414","1.5612","-0.4240","50.893906","-1.393881","1.473","10","1.4","0.782","","-0.3414","-0.3414","1.5612","1.5612","-0.4240","-0.4240"
"48.163","0.1488","1.8216","0.7599","50.893898","-1.393881","0.000","10","1.3","0.000","","0.1488","0.1488","1.8216","1.8216","0.7599","0.7599"
"48.222","-0.2092","1.8643","0.2063","50.893898","-1.393881","0.000","10","1.3","0.000","","-0.2092","-0.2092","1.8643","1.8643","0.2063","0.2063"
"48.275","-0.8402","0.9762","-0.4136","50.893898","-1.393881","0.000","10","1.3","0.000","","-0.8402","-0.8402","0.9762","0.9762","-0.4136","-0.4136"
"48.325","0.0403","0.3948","0.3508","50.893898","-1.393881","0.000","10","1.3","0.000","","0.0403","0.0403","0.3948","0.3948","0.3508","0.3508"
"48.378","0.1729","-0.1166","0.4776","50.893898","-1.393881","0.000","10","1.3","0.053","","0.1729","0.1729","-0.1166","-0.1166","0.4776","0.4776"
"48.433","-0.4629","-0.1073","0.3822","50.893898","-1.393881","0.000","10","1.3","0.108","","-0.4629","-0.4629","-0.1073","-0.1073","0.3822","0.3822"
"48.489","-0.6337","1.9377","-1.5611","50.893898","-1.393881","0.000","10","1.3","0.164","","-0.6337","-0.6337","1.9377","1.9377","-1.5611","-1.5611"
"48.545","0.9101","1.1189","-0.4556","50.893898","-1.393881","0.000","10","1.3","0.220","","0.9101","0.9101","1.1189","1.1189","-0.4556","-0.4556"
"48.595","-0.2256","0.2191","0.9970","50.893898","-1.393881","0.000","10","1.3","0.270","","-0.2256","-0.2256","0.2191","0.2191","0.9970","0.9970"
"48.650","-1.0620","1.3471","0.5721","50.893898","-1.393881","0.000","10","1.3","0.325","","-1.0620","-1.0620","1.3471","1.3471","0.5721","0.5721"
"48.701","-0.1480","0.6753","0.6088","50.893898","-1.393881","0.000","10","1.3","0.376","","-0.1480","-0.1480","0.6753","0.6753","0.6088","0.6088"
"48.751","0.1488","1.9510","0.7216","50.893898","-1.393881","0.000","10","1.3","0.426","","0.1488","0.1488","1.9510","1.9510","0.7216","0.7216"
"48.802","0.3123","0.7801","0.2985","50.893898","-1.393881","0.000","10","1.3","0.477","","0.3123","0.3123","0.7801","0.7801","0.2985","0.2985"
"48.855","0.3856","0.6284","-0.6252","50.893898","-1.393881","0.000","10","1.3","0.530","","0.3856","0.3856","0.6284","0.6284","-0.6252","-0.6252"
"48.906","-0.0857","0.9617","-0.2710","50.893898","-1.393881","0.000","10","1.3","0.581","","-0.0857","-0.0857","0.9617","0.9617","-0.2710","-0.2710"
"48.958","0.0522","0.9716","0.0510","50.893898","-1.393881","0.000","10","1.3","0.633","","0.0522","0.0522","0.9716","0.9716","0.0510","0.0510"
"49.010","0.0974","1.4138","0.2016","50.893898","-1.393881","0.000","10","1.3","0.685","","0.0974","0.0974","1.4138","1.4138","0.2016","0.2016"
"49.062","0.1613","1.5092","-0.0400","50.893898","-1.393881","0.000","10","1.3","0.737","","0.1613","0.1613","1.5092","1.5092","-0.0400","-0.0400"
"49.112","-0.5891","1.4863","-1.3867","50.893898","-1.393881","0.000","10","1.3","0.787","","-0.5891","-0.5891","1.4863","1.4863","-1.3867","-1.3867"
"49.163","0.1880","1.8412","0.8605","50.893898","-1.393881","0.000","10","1.3","0.838","","0.1880","0.1880","1.8412","1.8412","0.8605","0.8605"
"49.219","-0.1950","1.8960","0.2462","50.893898","-1.393881","0.000","10","1.3","0.894","","-0.1950","-0.1950","1.8960","1.8960","0.2462","0.2462"
"49.269","-1.0076","1.2962","-0.9006","50.893898","-1.393881","0.000","10","1.3","0.944","","-1.0076","-1.0076","1.2962","1.2962","-0.9006","-0.9006"
"49.319","-0.1491","0.4444","0.3797","50.893890","-1.393883","0.660","10","1.3","0.000","","-0.1491","-0.1491","0.4444","0.4444","0.3797","0.3797"
"49.375","0.3252","0.0323","0.3966","50.893890","-1.393883","0.660","10","1.3","0.056","","0.3252","0.3252","0.0323","0.0323","0.3966","0.3966"
"49.427","-0.3560","0.0391","0.4440","50.893890","-1.393883","0.660","10","1.3","0.108","","-0.3560","-0.3560","0.0391","0.0391","0.4440","0.4440"
"49.480","-0.3471","0.3976","-0.1548","50.893890","-1.393883","0.660","10","1.3","0.161","","-0.3471","-0.3471","0.3976","0.3976","-0.1548","-0.1548"
"49.532","0.4099","1.9231","-1.2469","50.893890","-1.393883","0.660","10","1.3","0.213","","0.4099","0.4099","1.9231","1.9231","-1.2469","-1.2469"
"49.583","-0.0060","-0.0464","-0.0346","50.893890","-1.393883","0.660","10","1.3","0.264","","-0.0060","-0.0060","-0.0464","-0.0464","-0.0346","-0.0346"
"49.635","-1.8232","1.7862","-0.7443","50.893890","-1.393883","0.660","10","1.3","0.316","","-1.8232","-1.8232","1.7862","1.7862","-0.7443","-0.7443"
"49.686","-0.1513","0.7671","0.6948","50.893890","-1.393883","0.660","10","1.3","0.367","","-0.1513","-0.1513","0.7671","0.7671","0.6948","0.6948"
"49.739","0.1083","1.4504","0.6411","50.893890","-1.393883","0.660","10","1.3","0.420","","0.1083","0.1083","1.4504","1.4504","0.6411","0.6411"
"49.793","0.2897","1.3297","0.4686","50.893890","-1.393883","0.660","10","1.3","0.474","","0.2897","0.2897","1.3297","1.3297","0.4686","0.4686"
"49.844","0.4311","0.5026","-1.2634","50.893890","-1.393883","0.660","10","1.3","0.525","","0.4311","0.4311","0.5026","0.5026","-1.2634","-1.2634"
"49.895","0.1172","0.4953","-0.0788","50.893890","-1.393883","0.660","10","1.3","0.576","","0.1172","0.1172","0.4953","0.4953","-0.0788","-0.0788"
"49.946","-0.1042","0.9884","0.0284","50.893890","-1.393883","0.660","10","1.3","0.627","","-0.1042","-0.1042","0.9884","0.9884","0.0284","0.0284"
"50.002","0.0207","1.2829","0.0822","50.893890","-1.393883","0.660","10","1.3","0.683","","0.0207","0.0207","1.2829","1.2829","0.0822","0.0822"
"50.052","0.0357","1.5685","0.1911","50.893890","-1.393883","0.660","10","1.3","0.733","","0.0357","0.0357","1.5685","1.5685","0.1911","0.1911"
"50.107","-0.2382","1.1742","-1.4133","50.893890","-1.393883","0.660","10","1.3","0.788","","-0.2382","-0.2382","1.1742","1.1742","-1.4133","-1.4133"
"50.162","0.2896","1.6756","0.8069","50.893890","-1.393883","0.660","10","1.3","0.843","","0.2896","0.2896","1.6756","1.6756","0.8069","0.8069"
"50.212","0.1095","1.9461","0.2512","50.893883","-1.393882","0.000","10","1.3","0.000","","0.1095","0.1095","1.9461","1.9461","0.2512","0.2512"
"50.263","-0.6293","1.8476","0.3482","50.893883","-1.393882","0.000","10","1.3","0.000","","-0.6293","-0.6293","1.8476","1.8476","0.3482","0.3482"
"50.318","-0.4378","0.6508","0.3624","50.893883","-1.393882","0.000","10","1.3","0.000","","-0.4378","-0.4378","0.6508","0.6508","0.3624","0.3624"
"50.368","0.1967","0.1631","0.4479","50.893883","-1.393882","0.000","10","1.3","0.050","","0.1967","0.1967","0.1631","0.1631","0.4479","0.4479"
"50.424","-0.2910","-0.0831","0.6204","50.893883","-1.393882","0.000","10","1.3","0.106","","-0.2910","-0.2910","-0.0831","-0.0831","0.6204","0.6204"
"50.478","-0.3285","-0.0839","0.2529","50.893883","-1.393882","0.000","10","1.3","0.160","","-0.3285","-0.3285","-0.0839","-0.0839","0.2529","0.2529"
"50.530","-1.3361","1.9457","-1.9384","50.893883","-1.393882","0.000","10","1.3","0.212","","-1.3361","-1.3361","1.9457","1.9457","-1.9384","-1.9384"
"50.580","0.0997","0.3859","-0.4728","50.893883","-1.393882","0.000","10","1.3","0.262","","0.0997","0.0997","0.3859","0.3859","-0.4728","-0.4728"
"50.635","-1.0483","0.9637","1.1094","50.893883","-1.393882","0.000","10","1.3","0.317","","-1.0483","-1.0483","0.9637","0.9637","1.1094","1.1094"
"50.685","-0.7038","0.8100","0.5921","50.893883","-1.393882","0.000","10","1.3","0.367","","-0.7038","-0.7038","0.8100","0.8100","0.5921","0.5921"
"50.741","0.0874","0.8716","0.5216","50.893883","-1.393882","0.000","10","1.3","0.423","","0.0874","0.0874","0.8716","0.8716","0.5216","0.5216"
"50.795","0.2913","1.9454","0.4586","50.893883","-1.393882","0.000","10","1.3","0.477","","0.2913","0.2913","1.9454","1.9454","0.4586","0.4586"
"50.846","0.4569","0.7547","-0.1827","50.893883","-1.393882","0.000","10","1.3","0.528","","0.4569","0.4569","0.7547","0.7547","-0.1827","-0.1827"
"50.900","0.1140","0.5213","-0.4662","50.893883","-1.393882","0.000","10","1.3","0.582","","0.1140","0.1140","0.5213","0.5213","-0.4662","-0.4662"
"50.950","0.1003","1.0378","0.3030","50.893883","-1.393882","0.000","10","1.3","0.632","","0.1003","0.1003","1.0378","1.0378","0.3030","0.3030"
"51.006","-0.0250","1.1707","0.2195","50.893883","-1.393882","0.000","10","1.3","0.688","","-0.0250","-0.0250","1.1707","1.1707","0.2195","0.2195"
"51.060","-0.0870","1.4686","-0.2002","50.893883","-1.393882","0.000","10","1.3","0.742","","-0.0870","-0.0870","1.4686","1.4686","-0.2002","-0.2002"
"51.112","0.1396","1.4193","-0.8020","50.893871","-1.393879","0.000","10","1.3","0.000","","0.1396","0.1396","1.4193","1.4193","-0.8020","-0.8020"
"51.165","0.2830","1.6005","0.5121","50.893871","-1.393879","0.000","10","1.3","0.000","","0.2830","0.2830","1.6005","1.6005","0.5121","0.5121"
"51.217","0.0215","1.9407","0.4727","50.893871","-1.393879","0.000","10","1.3","0.000","","0.0215","0.0215","1.9407","1.9407","0.4727","0.4727"
"51.270","-0.6962","1.9666","0.7771","50.893871","-1.393879","0.000","10","1.3","0.000","","-0.6962","-0.6962","1.9666","1.9666","0.7771","0.7771"
"51.320","-0.5772","0.8140","-0.0155","50.893871","-1.393879","0.000","10","1.3","0.000","","-0.5772","-0.5772","0.8140","0.8140","-0.0155","-0.0155"
"51.376","0.3688","0.1398","0.4204","50.893871","-1.393879","0.000","10","1.3","0.056","","0.3688","0.3688","0.1398","0.1398","0.4204","0.4204"
"51.433","-0.1681","-0.0367","0.5160","50.893871","-1.393879","0.000","10","1.3","0.113","","-0.1681","-0.1681","-0.0367","-0.0367","0.5160","0.5160"
"51.487","-0.4135","-0.0882","0.3356","50.893871","-1.393879","0.000","10","1.3","0.167","","-0.4135","-0.4135","-0.0882","-0.0882","0.3356","0.3356"
"51.539","-0.6450","1.9335","-1.9301","50.893871","-1.393879","0.000","10","1.3","0.219","","-0.6450","-0.6450","1.9335","1.9335","-1.9301","-1.9301"
"51.590","0.5518","0.5617","-0.3752","50.893871","-1.393879","0.000","10","1.3","0.270","","0.5518","0.5518","0.5617","0.5617","-0.3752","-0.3752"
"51.646","-0.8987","1.0437","1.4769","50.893871","-1.393879","0.000","10","1.3","0.326","","-0.8987","-0.8987","1.0437","1.0437","1.4769","1.4769"
"51.701","-0.3319","0.8525","0.4589","50.893871","-1.393879","0.000","10","1.3","0.381","","-0.3319","-0.3319","0.8525","0.8525","0.4589","0.4589"
"51.752","0.1947","0.6549","0.5217","50.893871","-1.393879","0.000","10","1.3","0.432","","0.1947","0.1947","0.6549","0.6549","0.5217","0.5217"
"51.802","0.2639","1.7741","0.4645","50.893871","-1.393879","0.000","10","1.3","0.482","","0.2639","0.2639","1.7741","1.7741","0.4645","0.4645"
"51.852","0.0783","0.5104","0.4122","50.893871","-1.393879","0.000","10","1.3","0.532","","0.0783","0.0783","0.5104","0.5104","0.4122","0.4122"
"51.909","0.2242","0.7217","-0.4813","50.893871","-1.393879","0.000","10","1.3","0.589","","0.2242","0.2242","0.7217","0.7217","-0.4813","-0.4813"
"51.960","-0.0988","1.2812","-0.8839","50.893871","-1.393879","0.000","10","1.3","0.640","","-0.0988","-0.0988","1.2812","1.2812","-0.8839","-0.8839"
"52.016","0.1356","1.2321","0.0730","50.893871","-1.393879","0.000","10","1.3","0.696","","0.1356","0.1356","1.2321","1.2321","0.0730","0.0730"
"52.068","0.1142","1.3663","0.3263","50.893871","-1.393879","0.000","10","1.3","0.748","","0.1142","0.1142","1.3663","1.3663","0.3263","0.3263"
"52.121","-0.0531","1.2994","-0.1639","50.893871","-1.393879","0.000","10","1.3","0.801","","-0.0531","-0.0531","1.2994","1.2994","-0.1639","-0.1639"
"52.173","-0.0999","1.6721","-0.1313","50.893871","-1.393879","0.000","10","1.3","0.853","","-0.0999","-0.0999","1.6721","1.6721","-0.1313","-0.1313"
"52.228","0.0987","1.9502","0.5809","50.893871","-1.393879","0.000","10","1.3","0.908","","0.0987","0.0987","1.9502","1.9502","0.5809","0.5809"
"52.273","-0.3679","1.8926","0.7482","50.893867","-1.393888","0.000","10","1.4","0.000","","-0.3679","-0.3679","1.8926","1.8926","0.7482","0.7482"
"52.330","-0.6126","0.6700","-0.9319","50.893867","-1.393888","0.000","10","1.4","0.000","","-0.6126","-0.6126","0.6700","0.6700","-0.9319","-0.9319"
"52.385","0.3906","0.1620","0.5536","50.893867","-1.393888","0.000","10","1.4","0.055","","0.3906","0.3906","0.1620","0.1620","0.5536","0.5536"
"52.437","-0.0808","-0.0442","0.5120","50.893867","-1.393888","0.000","10","1.4","0.107","","-0.0808","-0.0808","-0.0442","-0.0442","0.5120","0.5120"
"52.490","-0.4935","0.0602","0.4042","50.893867","-1.393888","0.000","10","1.4","0.160","","-0.4935","-0.4935","0.0602","0.0602","0.4042","0.4042"
"52.541","-0.5247","1.9190","-1.9276","50.893867","-1.393888","0.000","10","1.4","0.211","","-0.5247","-0.5247","1.9190","1.9190","-1.9276","-1.9276"
"52.592","0.9207","1.2262","-0.3277","50.893867","-1.393888","0.000","10","1.4","0.262","","0.9207","0.9207","1.2262","1.2262","-0.3277","-0.3277"
"52.648","-0.1042","-0.2432","0.1116","50.893867","-1.393888","0.000","10","1.4","0.318","","-0.1042","-0.1042","-0.2432","-0.2432","0.1116","0.1116"
"52.705","-1.3936","1.9733","0.2991","50.893867","-1.393888","0.000","10","1.4","0.375","","-1.3936","-1.3936","1.9733","1.9733","0.2991","0.2991"
"52.756","-0.0643","0.4890","0.6530","50.893867","-1.393888","0.000","10","1.4","0.426","","-0.0643","-0.0643","0.4890","0.4890","0.6530","0.6530"
"52.807","0.1097","1.8924","0.7113","50.893867","-1.393888","0.000","10","1.4","0.477","","0.1097","0.1097","1.8924","1.8924","0.7113","0.7113"
"52.858","0.2386","0.7731","0.4057","50.893867","-1.393888","0.000","10","1.4","0.528","","0.2386","0.2386","0.7731","0.7731","0.4057","0.4057"
"52.912","0.2750","0.6814","-0.8208","50.893867","-1.393888","0.000","10","1.4","0.582","","0.2750","0.2750","0.6814","0.6814","-0.8208","-0.8208"
"52.963","0.0384","0.7910","-0.1456","50.893867","-1.393888","0.000","10","1.4","0.633","","0.0384","0.0384","0.7910","0.7910","-0.1456","-0.1456"
"53.018","0.0351","1.0865","-0.0293","50.893867","-1.393888","0.000","10","1.4","0.688","","0.0351","0.0351","1.0865","1.0865","-0.0293","-0.0293"
"53.071","0.3554","1.3999","0.0476","50.893867","-1.393914","0.000","10","1.4","0.000","","0.3554","0.3554","1.3999","1.3999","0.0476","0.0476"
"53.123","0.1865","1.4692","-0.1481","50.893867","-1.393914","0.000","10","1.4","0.000","","0.1865","0.1865","1.4692","1.4692","-0.1481","-0.1481"
"53.174","-0.4222","1.6256","-1.2334","50.893867","-1.393914","0.000","10","1.4","0.000","","-0.4222","-0.4222","1.6256","1.6256","-1.2334","-1.2334"
"53.224","0.2469","1.9499","0.7662","50.893867","-1.393914","0.000","10","1.4","0.000","","0.2469","0.2469","1.9499","1.9499","0.7662","0.7662"
"53.277","-0.1900","1.8663","0.5637","50.893867","-1.393914","0.000","10","1.4","0.000","","-0.1900","-0.1900","1.8663","1.8663","0.5637","0.5637"
"53.327","-0.7555","1.1445","-0.5901","50.893867","-1.393914","0.000","10","1.4","0.000","","-0.7555","-0.7555","1.1445","1.1445","-0.5901","-0.5901"
"53.381","-0.0307","0.4755","0.3646","50.893867","-1.393914","0.000","10","1.4","0.054","","-0.0307","-0.0307","0.4755","0.4755","0.3646","0.3646"
"53.432","0.2500","0.0668","0.5366","50.893867","-1.393914","0.000","10","1.4","0.105","","0.2500","0.2500","0.0668","0.0668","0.5366","0.5366"
"53.483","-0.4406","0.0308","0.4995","50.893867","-1.393914","0.000","10","1.4","0.156","","-0.4406","-0.4406","0.0308","0.0308","0.4995","0.4995"
"53.537","-0.2298","0.1712","0.1783","50.893867","-1.393914","0.000","10","1.4","0.210","","-0.2298","-0.2298","0.1712","0.1712","0.1783","0.1783"
"53.588","-0.9683","1.9392","-1.9367","50.893867","-1.393914","0.000","10","1.4","0.261","","-0.9683","-0.9683","1.9392","1.9392","-1.9367","-1.9367"
"53.644","0.1130","-0.2075","-0.2539","50.893867","-1.393914","0.000","10","1.4","0.317","","0.1130","0.1130","-0.2075","-0.2075","-0.2539","-0.2539"
"53.696","-1.8368","1.9679","-0.8181","50.893867","-1.393914","0.000","10","1.4","0.369","","-1.8368","-1.8368","1.9679","1.9679","-0.8181","-0.8181"
"53.751","-0.1537","0.6640","0.5389","50.893867","-1.393914","0.000","10","1.4","0.424","","-0.1537","-0.1537","0.6640","0.6640","0.5389","0.5389"
"53.802","0.2358","1.5237","0.7307","50.893867","-1.393914","0.000","10","1.4","0.475","","0.2358","0.2358","1.5237","1.5237","0.7307","0.7307"
"53.854","0.3585","1.1960","0.2512","50.893867","-1.393914","0.000","10","1.4","0.527","","0.3585","0.3585","1.1960","1.1960","0.2512","0.2512"
"53.910","0.4709","0.7031","-0.1590","50.893867","-1.393914","0.000","10","1.4","0.583","","0.4709","0.4709","0.7031","0.7031","-0.1590","-0.1590"
"53.961","0.1298","0.7651","-0.5027","50.893867","-1.393914","0.000","10","1.4","0.634","","0.1298","0.1298","0.7651","0.7651","-0.5027","-0.5027"
"54.016","0.0314","0.9336","-0.1259","50.893867","-1.393914","0.000","10","1.4","0.689","","0.0314","0.0314","0.9336","0.9336","-0.1259","-0.1259"
"54.068","0.1769","1.2627","0.1348","50.893867","-1.393914","0.000","10","1.4","0.741","","0.1769","0.1769","1.2627","1.2627","0.1348","0.1348"
"54.125","0.2748","1.4078","0.1120","50.893867","-1.393914","0.000","10","1.4","0.798","","0.2748","0.2748","1.4078","1.4078","0.1120","0.1120"
"54.175","-0.4808","1.5046","-1.8601","50.893867","-1.393914","0.000","10","1.4","0.848","","-0.4808","-0.4808","1.5046","1.5046","-1.8601","-1.8601"
"54.225","0.2202","1.8962","0.8726","50.893867","-1.393914","0.000","10","1.4","0.898","","0.2202","0.2202","1.8962","1.8962","0.8726","0.8726"
"54.281","-0.0891","1.9486","0.1677","50.893864","-1.393950","0.000","10","1.3","0.000","","-0.0891","-0.0891","1.9486","1.9486","0.1677","0.1677"
"54.332","-0.8836","1.8950","0.7357","50.893864","-1.393950","0.000","10","1.3","0.000","","-0.8836","-0.8836","1.8950","1.8950","0.7357","0.7357"
"54.385","-0.2092","0.4436","0.3911","50.893864","-1.393950","0.000","10","1.3","0.053","","-0.2092","-0.2092","0.4436","0.4436","0.3911","0.3911"
"54.437","0.4640","0.0483","0.4934","50.893864","-1.393950","0.000","10","1.3","0.105","","0.4640","0.4640","0.0483","0.0483","0.4934","0.4934"
"54.490","-0.1700","-0.0624","0.6567","50.893864","-1.393950","0.000","10","1.3","0.158","","-0.1700","-0.1700","-0.0624","-0.0624","0.6567","0.6567"
"54.546","-0.1930","0.0095","0.2039","50.893864","-1.393950","0.000","10","1.3","0.214","","-0.1930","-0.1930","0.0095","0.0095","0.2039","0.2039"
"54.597","-1.1934","1.9437","-1.8909","50.893864","-1.393950","0.000","10","1.3","0.265","","-1.1934","-1.1934","1.9437","1.9437","-1.8909","-1.8909"
"54.650","0.0332","-0.3516","-0.0841","50.893864","-1.393950","0.000","10","1.3","0.318","","0.0332","0.0332","-0.3516","-0.3516","-0.0841","-0.0841"
