Elapsed Time,X,Y,Z,Latitude,Longitude,Altitude,Accuracy,Speed,GPS Age,Mark,Min X,Max X,Min Y,Max Y,Min Z,Max Z
"46.293","-0.0116","1.9543","0.7601","50.893818","-1.393432","0.000","10","2.6","0.954","","-0.0116","-0.0116","1.9543","1.9543","0.7601","0.7601"
"46.344","1.9855","1.9128","0.1722","50.893810","-1.393380","0.000","10","2.7","0.000","","1.9855","1.9855","1.9128","1.9128","0.1722","0.1722"
"46.395","0.7355","0.7674","0.4883","50.893810","-1.393380","0.000","10","2.7","0.051","","0.7355","0.7355","0.7674","0.7674","0.4883","0.4883"
"46.450","0.9519","0.5425","-0.7622","50.893810","-1.393380","0.000","10","2.7","0.106","","0.9519","0.9519","0.5425","0.5425","-0.7622","-0.7622"
"46.506","0.6634","0.0466","-0.4855","50.893810","-1.393380","0.000","10","2.7","0.162","","0.6634","0.6634","0.0466","0.0466","-0.4855","-0.4855"
"46.563","0.5402","1.0060","0.0334","50.893810","-1.393380","0.000","10","2.7","0.219","","0.5402","0.5402","1.0060","1.0060","0.0334","0.0334"
"46.616","0.5960","1.9351","0.0359","50.893810","-1.393380","0.000","10","2.7","0.272","","0.5960","0.5960","1.9351","1.9351","0.0359","0.0359"
"46.656","-1.6280","1.9787","0.4030","50.893810","-1.393380","0.000","10","2.7","0.312","","-1.6280","-1.6280","1.9787","1.9787","0.4030","0.4030"
"46.723","-0.0177","-0.1169","0.6571","50.893810","-1.393380","0.000","10","2.7","0.379","","-0.0177","-0.0177","-0.1169","-0.1169","0.6571","0.6571"
"46.776","-1.5823","-1.0560","2.0160","50.893810","-1.393380","0.000","10","2.7","0.432","","-1.5823","-1.5823","-1.0560","-1.0560","2.0160","2.0160"
"46.828","-0.9202","-0.5223","-0.3562","50.893810","-1.393380","0.000","10","2.7","0.484","","-0.9202","-0.9202","-0.5223","-0.5223","-0.3562","-0.3562"
"46.883","0.1297","0.3527","1.5121","50.893810","-1.393380","0.000","10","2.7","0.539","","0.1297","0.1297","0.3527","0.3527","1.5121","1.5121"
"46.937","-1.6976","1.9929","1.4929","50.893810","-1.393380","0.000","10","2.7","0.593","","-1.6976","-1.6976","1.9929","1.9929","1.4929","1.4929"
"46.983","-0.0485","1.9590","1.1086","50.893810","-1.393380","0.000","10","2.7","0.639","","-0.0485","-0.0485","1.9590","1.9590","1.1086","1.1086"
"47.044","1.7760","1.9350","1.7357","50.893810","-1.393380","0.000","10","2.7","0.700","","1.7760","1.7760","1.9350","1.9350","1.7357","1.7357"
"47.094","0.9667","0.6502","0.1276","50.893810","-1.393380","0.000","10","2.7","0.750","","0.9667","0.9667","0.6502","0.6502","0.1276","0.1276"
"47.150","0.9691","0.1193","-0.6719","50.893810","-1.393380","0.000","10","2.7","0.806","","0.9691","0.9691","0.1193","0.1193","-0.6719","-0.6719"
"47.207","0.7508","0.1327","-0.5026","50.893799","-1.393332","0.000","10","2.6","0.000","","0.7508","0.7508","0.1327","0.1327","-0.5026","-0.5026"
"47.259","0.3139","0.7083","-0.1107","50.893799","-1.393332","0.000","10","2.6","0.000","","0.3139","0.3139","0.7083","0.7083","-0.1107","-0.1107"
"47.309","0.6967","1.9303","-0.2290","50.893799","-1.393332","0.000","10","2.6","0.000","","0.6967","0.6967","1.9303","1.9303","-0.2290","-0.2290"
"47.350","-2.0190","1.9876","0.5589","50.893799","-1.393332","0.000","10","2.6","0.000","","-2.0190","-2.0190","1.9876","1.9876","0.5589","0.5589"
"47.418","0.1901","0.0062","0.1699","50.893799","-1.393332","0.000","10","2.6","0.068","","0.1901","0.1901","0.0062","0.0062","0.1699","0.1699"
"47.459","-0.4172","-0.9662","1.9793","50.893799","-1.393332","0.000","10","2.6","0.109","","-0.4172","-0.4172","-0.9662","-0.9662","1.9793","1.9793"
"47.528","-0.6132","-0.4270","-0.2533","50.893799","-1.393332","0.000","10","2.6","0.178","","-0.6132","-0.6132","-0.4270","-0.4270","-0.2533","-0.2533"
"47.578","-0.3893","-0.0004","1.9686","50.893799","-1.393332","0.000","10","2.6","0.228","","-0.3893","-0.3893","-0.0004","-0.0004","1.9686","1.9686"
"47.628","-1.0540","1.9877","2.0155","50.893799","-1.393332","0.000","10","2.6","0.278","","-1.0540","-1.0540","1.9877","1.9877","2.0155","2.0155"
"47.736","0.6115","1.9491","1.2338","50.893799","-1.393332","0.000","10","2.6","0.386","","-0.0473","1.2703","1.9476","1.9507","0.4053","2.0623"
"47.790","1.1412","1.2516","-0.5252","50.893799","-1.393332","0.000","10","2.6","0.440","","1.1412","1.1412","1.2516","1.2516","-0.5252","-0.5252"
"47.844","0.8584","0.0441","-0.6457","50.893799","-1.393332","0.000","10","2.6","0.494","","0.8584","0.8584","0.0441","0.0441","-0.6457","-0.6457"
"47.898","0.7858","0.1003","-0.6095","50.893799","-1.393332","0.000","10","2.6","0.548","","0.7858","0.7858","0.1003","0.1003","-0.6095","-0.6095"
"47.954","0.3983","1.7697","0.1315","50.893799","-1.393332","0.000","10","2.6","0.604","","0.3983","0.3983","1.7697","1.7697","0.1315","0.1315"
"48.011","0.1621","1.9414","-0.0688","50.893799","-1.393332","0.000","10","2.6","0.661","","0.1621","0.1621","1.9414","1.9414","-0.0688","-0.0688"
"48.053","-1.2955","1.9201","0.2217","50.893799","-1.393332","0.000","10","2.6","0.703","","-1.2955","-1.2955","1.9201","1.9201","0.2217","0.2217"
"48.114","0.0070","-0.4065","0.5054","50.893795","-1.393268","0.000","10","2.7","0.000","","0.0070","0.0070","-0.4065","-0.4065","0.5054","0.5054"
"48.168","-1.1528","-1.0911","2.0249","50.893795","-1.393268","0.000","10","2.7","0.000","","-1.1528","-1.1528","-1.0911","-1.0911","2.0249","2.0249"
"48.222","-0.5081","-0.1977","-1.0963","50.893795","-1.393268","0.000","10","2.7","0.000","","-0.5081","-0.5081","-0.1977","-0.1977","-1.0963","-1.0963"
"48.275","-0.1537","-0.0196","1.7028","50.893795","-1.393268","0.000","10","2.7","0.000","","-0.1537","-0.1537","-0.0196","-0.0196","1.7028","1.7028"
"48.326","-1.2195","1.9906","2.0121","50.893795","-1.393268","0.000","10","2.7","0.000","","-1.2195","-1.2195","1.9906","1.9906","2.0121","2.0121"
"48.370","-0.2384","1.9545","0.4401","50.893795","-1.393268","0.000","10","2.7","0.044","","-0.2384","-0.2384","1.9545","1.9545","0.4401","0.4401"
"48.435","1.1737","1.9492","2.0604","50.893795","-1.393268","0.000","10","2.7","0.109","","1.1737","1.1737","1.9492","1.9492","2.0604","2.0604"
"48.487","1.1421","1.5174","-1.1347","50.893795","-1.393268","0.000","10","2.7","0.161","","1.1421","1.1421","1.5174","1.5174","-1.1347","-1.1347"
"48.540","0.9626","0.3163","-0.7349","50.893795","-1.393268","0.000","10","2.7","0.214","","0.9626","0.9626","0.3163","0.3163","-0.7349","-0.7349"
"48.593","0.6585","-0.0838","-0.5424","50.893795","-1.393268","0.000","10","2.7","0.267","","0.6585","0.6585","-0.0838","-0.0838","-0.5424","-0.5424"
"48.647","0.1160","0.6091","-0.0686","50.893795","-1.393268","0.000","10","2.7","0.321","","0.1160","0.1160","0.6091","0.6091","-0.0686","-0.0686"
"48.699","0.5266","1.9299","-0.5012","50.893795","-1.393268","0.000","10","2.7","0.373","","0.5266","0.5266","1.9299","1.9299","-0.5012","-0.5012"
"48.746","-2.0236","1.9925","0.9643","50.893795","-1.393268","0.000","10","2.7","0.420","","-2.0236","-2.0236","1.9925","1.9925","0.9643","0.9643"
"48.803","0.1796","-0.0434","0.1592","50.893795","-1.393268","0.000","10","2.7","0.477","","0.1796","0.1796","-0.0434","-0.0434","0.1592","0.1592"
"48.853","-0.2329","-0.9036","1.7054","50.893795","-1.393268","0.000","10","2.7","0.527","","-0.2329","-0.2329","-0.9036","-0.9036","1.7054","1.7054"
"48.909","-0.8558","-1.0206","-0.4918","50.893795","-1.393268","0.000","10","2.7","0.583","","-0.8558","-0.8558","-1.0206","-1.0206","-0.4918","-0.4918"
"48.965","-0.5280","0.2267","1.1082","50.893795","-1.393268","0.000","10","2.7","0.639","","-0.5280","-0.5280","0.2267","0.2267","1.1082","1.1082"
"49.019","-0.9756","1.9863","2.0170","50.893795","-1.393268","0.000","10","2.7","0.693","","-0.9756","-0.9756","1.9863","1.9863","2.0170","2.0170"
"49.063","0.1339","1.9482","0.4642","50.893795","-1.393268","0.000","10","2.7","0.737","","0.1339","0.1339","1.9482","1.9482","0.4642","0.4642"
"49.125","1.2794","1.9382","1.2883","50.893795","-1.393268","0.000","10","2.7","0.799","","1.2794","1.2794","1.9382","1.9382","1.2883","1.2883"
"49.181","0.5963","1.0723","-0.3287","50.893795","-1.393268","0.000","10","2.7","0.855","","0.5963","0.5963","1.0723","1.0723","-0.3287","-0.3287"
"49.233","0.6960","0.1821","-0.6087","50.893780","-1.393221","0.000","10","2.7","0.000","","0.6960","0.6960","0.1821","0.1821","-0.6087","-0.6087"
"49.283","0.8672","0.1894","-0.6276","50.893780","-1.393221","0.000","10","2.7","0.000","","0.8672","0.8672","0.1894","0.1894","-0.6276","-0.6276"
"49.335","0.5577","0.5359","0.0385","50.893780","-1.393221","0.000","10","2.7","0.000","","0.5577","0.5577","0.5359","0.5359","0.0385","0.0385"
"49.386","0.6360","1.9342","0.0173","50.893780","-1.393221","0.000","10","2.7","0.051","","0.6360","0.6360","1.9342","1.9342","0.0173","0.0173"
"49.438","-2.0188","1.9874","0.5434","50.893780","-1.393221","0.000","10","2.7","0.103","","-2.0188","-2.0188","1.9874","1.9874","0.5434","0.5434"
"49.493","0.0939","-0.1190","0.1665","50.893780","-1.393221","0.000","10","2.7","0.158","","0.0939","0.0939","-0.1190","-0.1190","0.1665","0.1665"
"49.545","-0.2213","-0.8163","1.5064","50.893780","-1.393221","0.000","10","2.7","0.210","","-0.2213","-0.2213","-0.8163","-0.8163","1.5064","1.5064"
"49.598","-1.4491","-1.0197","-0.8242","50.893780","-1.393221","0.000","10","2.7","0.263","","-1.4491","-1.4491","-1.0197","-1.0197","-0.8242","-0.8242"
"49.649","-0.2873","0.0037","1.7436","50.893780","-1.393221","0.000","10","2.7","0.314","","-0.2873","-0.2873","0.0037","0.0037","1.7436","1.7436"
"49.703","-1.1113","1.9839","1.6097","50.893780","-1.393221","0.000","10","2.7","0.368","","-1.1113","-1.1113","1.9839","1.9839","1.6097","1.6097"
"49.747","-0.2516","1.9534","0.3264","50.893780","-1.393221","0.000","10","2.7","0.412","","-0.2516","-0.2516","1.9534","1.9534","0.3264","0.3264"
"49.806","1.3559","1.9461","2.0640","50.893780","-1.393221","0.000","10","2.7","0.471","","1.3559","1.3559","1.9461","1.9461","2.0640","2.0640"
"49.857","1.2445","1.6584","-1.8912","50.893780","-1.393221","0.000","10","2.7","0.522","","1.2445","1.2445","1.6584","1.6584","-1.8912","-1.8912"
"49.912","0.5637","-0.0209","-0.3213","50.893780","-1.393221","0.000","10","2.7","0.577","","0.5637","0.5637","-0.0209","-0.0209","-0.3213","-0.3213"
"49.968","0.7917","0.1599","-0.4844","50.893780","-1.393221","0.000","10","2.7","0.633","","0.7917","0.7917","0.1599","0.1599","-0.4844","-0.4844"
"50.024","0.3143","0.8823","0.0614","50.893780","-1.393221","0.000","10","2.7","0.689","","0.3143","0.3143","0.8823","0.8823","0.0614","0.0614"
"50.079","0.4614","1.9356","-0.1240","50.893768","-1.393174","0.000","10","2.7","0.000","","0.4614","0.4614","1.9356","1.9356","-0.1240","-0.1240"
"50.123","-2.0202","1.9888","0.6656","50.893768","-1.393174","0.000","10","2.7","0.000","","-2.0202","-2.0202","1.9888","1.9888","0.6656","0.6656"
"50.185","0.2070","-0.1330","0.0612","50.893768","-1.393174","0.000","10","2.7","0.000","","0.2070","0.2070","-0.1330","-0.1330","0.0612","0.0612"
"50.241","-0.1744","-0.7756","1.5470","50.893768","-1.393174","0.000","10","2.7","0.000","","-0.1744","-0.1744","-0.7756","-0.7756","1.5470","1.5470"
"50.293","-1.2578","-0.9224","-0.4063","50.893768","-1.393174","0.000","10","2.7","0.000","","-1.2578","-1.2578","-0.9224","-0.9224","-0.4063","-0.4063"
"50.344","-0.6768","0.1993","2.0299","50.893768","-1.393174","0.000","10","2.7","0.000","","-0.6768","-0.6768","0.1993","0.1993","2.0299","2.0299"
"50.395","-0.8090","1.9177","1.5492","50.893768","-1.393174","0.000","10","2.7","0.051","","-0.8090","-0.8090","1.9177","1.9177","1.5492","1.5492"
"50.501","0.5654","1.9506","1.2906","50.893768","-1.393174","0.000","10","2.7","0.157","","-0.0369","1.1677","1.9464","1.9548","0.7692","1.8119"
"50.556","2.0217","1.4351","-1.8749","50.893768","-1.393174","0.000","10","2.7","0.212","","2.0217","2.0217","1.4351","1.4351","-1.8749","-1.8749"
"50.611","0.4684","0.1208","-0.1432","50.893768","-1.393174","0.000","10","2.7","0.267","","0.4684","0.4684","0.1208","0.1208","-0.1432","-0.1432"
"50.667","1.0435","-0.0156","-1.1183","50.893768","-1.393174","0.000","10","2.7","0.323","","1.0435","1.0435","-0.0156","-0.0156","-1.1183","-1.1183"
"50.721","0.1427","0.2932","-0.0950","50.893768","-1.393174","0.000","10","2.7","0.377","","0.1427","0.1427","0.2932","0.2932","-0.0950","-0.0950"
"50.775","0.3472","1.9413","0.1958","50.893768","-1.393174","0.000","10","2.7","0.431","","0.3472","0.3472","1.9413","1.9413","0.1958","0.1958"
"50.825","-1.9041","1.9848","0.5021","50.893768","-1.393174","0.000","10","2.7","0.481","","-1.9041","-1.9041","1.9848","1.9848","0.5021","0.5021"
"50.876","-0.1153","-0.0731","-0.0668","50.893768","-1.393174","0.000","10","2.7","0.532","","-0.1153","-0.1153","-0.0731","-0.0731","-0.0668","-0.0668"
"50.928","-0.2152","-0.6269","1.6562","50.893768","-1.393174","0.000","10","2.7","0.584","","-0.2152","-0.2152","-0.6269","-0.6269","1.6562","1.6562"
"50.978","-1.8764","-0.8443","0.7500","50.893768","-1.393174","0.000","10","2.7","0.634","","-1.8764","-1.8764","-0.8443","-0.8443","0.7500","0.7500"
"51.034","-0.4508","0.3634","2.0339","50.893768","-1.393174","0.000","10","2.7","0.690","","-0.4508","-0.4508","0.3634","0.3634","2.0339","2.0339"
"51.090","-0.6210","0.9692","0.6922","50.893768","-1.393174","0.000","10","2.7","0.746","","-0.6210","-0.6210","0.9692","0.9692","0.6922","0.6922"
"51.142","-0.6167","1.9731","1.4423","50.893768","-1.393174","0.000","10","2.7","0.798","","-0.6167","-0.6167","1.9731","1.9731","1.4423","1.4423"
"51.183","1.4879","1.9312","1.0005","50.893768","-1.393174","0.000","10","2.7","0.839","","1.4879","1.4879","1.9312","1.9312","1.0005","1.0005"
"51.224","2.0096","1.8880","-1.8769","50.893768","-1.393174","0.000","10","2.7","0.880","","2.0096","2.0096","1.8880","1.8880","-1.8769","-1.8769"
"51.299","0.5515","0.0995","-0.0551","50.893761","-1.393134","0.000","10","2.6","0.000","","0.5515","0.5515","0.0995","0.0995","-0.0551","-0.0551"
"51.350","0.8897","0.2928","-0.5693","50.893761","-1.393134","0.000","10","2.6","0.000","","0.8897","0.8897","0.2928","0.2928","-0.5693","-0.5693"
"51.403","0.2022","0.1640","0.0483","50.893761","-1.393134","0.000","10","2.6","0.053","","0.2022","0.2022","0.1640","0.1640","0.0483","0.0483"
"51.456","0.5355","1.9410","0.4421","50.893761","-1.393134","0.000","10","2.6","0.106","","0.5355","0.5355","1.9410","1.9410","0.4421","0.4421"
"51.511","-2.0159","1.9843","0.2873","50.893761","-1.393134","0.000","10","2.6","0.161","","-2.0159","-2.0159","1.9843","1.9843","0.2873","0.2873"
"51.561","0.0509","0.0502","-0.0251","50.893761","-1.393134","0.000","10","2.6","0.211","","0.0509","0.0509","0.0502","0.0502","-0.0251","-0.0251"
"51.617","-0.1540","-0.6389","1.4907","50.893761","-1.393134","0.000","10","2.6","0.267","","-0.1540","-0.1540","-0.6389","-0.6389","1.4907","1.4907"
"51.669","-1.5140","-0.8631","0.3063","50.893761","-1.393134","0.000","10","2.6","0.319","","-1.5140","-1.5140","-0.8631","-0.8631","0.3063","0.3063"
"51.719","-0.8909","0.5803","0.9045","50.893761","-1.393134","0.000","10","2.6","0.369","","-0.8909","-0.8909","0.5803","0.5803","0.9045","0.9045"
"51.770","-0.4548","0.8059","1.0125","50.893761","-1.393134","0.000","10","2.6","0.420","","-0.4548","-0.4548","0.8059","0.8059","1.0125","1.0125"
"51.824","-0.7728","1.9701","0.9570","50.893761","-1.393134","0.000","10","2.6","0.474","","-0.7728","-0.7728","1.9701","1.9701","0.9570","0.9570"
"51.867","1.2329","1.9366","1.0885","50.893761","-1.393134","0.000","10","2.6","0.517","","1.2329","1.2329","1.9366","1.9366","1.0885","1.0885"
"51.930","1.2202","1.5634","-1.8913","50.893761","-1.393134","0.000","10","2.6","0.580","","1.2202","1.2202","1.5634","1.5634","-1.8913","-1.8913"
"51.986","0.6909","0.0931","-0.3047","50.893761","-1.393134","0.000","10","2.6","0.636","","0.6909","0.6909","0.0931","0.0931","-0.3047","-0.3047"
"52.042","1.1348","0.2472","-0.8370","50.893761","-1.393134","0.000","10","2.6","0.692","","1.1348","1.1348","0.2472","0.2472","-0.8370","-0.8370"
"52.095","0.2314","0.5562","0.0629","50.893761","-1.393134","0.000","10","2.6","0.745","","0.2314","0.2314","0.5562","0.5562","0.0629","0.0629"
"52.147","0.4212","1.9387","0.0789","50.893742","-1.393084","0.000","10","2.7","0.000","","0.4212","0.4212","1.9387","1.9387","0.0789","0.0789"
"52.201","-2.0139","1.9822","0.1137","50.893742","-1.393084","0.000","10","2.7","0.000","","-2.0139","-2.0139","1.9822","1.9822","0.1137","0.1137"
"52.257","0.1195","-0.1476","0.3408","50.893742","-1.393084","0.000","10","2.7","0.000","","0.1195","0.1195","-0.1476","-0.1476","0.3408","0.3408"
"52.313","-0.8018","-1.5430","2.0338","50.893742","-1.393084","0.000","10","2.7","0.000","","-0.8018","-0.8018","-1.5430","-1.5430","2.0338","2.0338"
"52.368","-0.9199","-0.6380","-0.3840","50.893742","-1.393084","0.000","10","2.7","0.000","","-0.9199","-0.9199","-0.6380","-0.6380","-0.3840","-0.3840"
"52.420","-0.5619","1.3542","1.3507","50.893742","-1.393084","0.000","10","2.7","0.052","","-0.5619","-0.5619","1.3542","1.3542","1.3507","1.3507"
"52.471","-2.0354","2.0049","1.9953","50.893742","-1.393084","0.000","10","2.7","0.103","","-2.0354","-2.0354","2.0049","2.0049","1.9953","1.9953"
"52.527","-0.0727","1.9665","1.7018","50.893742","-1.393084","0.000","10","2.7","0.159","","-0.0727","-0.0727","1.9665","1.9665","1.7018","1.7018"
"52.570","0.7884","1.9558","2.0527","50.893742","-1.393084","0.000","10","2.7","0.202","","0.7884","0.7884","1.9558","1.9558","2.0527","2.0527"
"52.630","0.7390","0.7954","0.1187","50.893742","-1.393084","0.000","10","2.7","0.262","","0.7390","0.7390","0.7954","0.7954","0.1187","0.1187"
"52.681","0.7396","0.3454","-0.5385","50.893742","-1.393084","0.000","10","2.7","0.313","","0.7396","0.7396","0.3454","0.3454","-0.5385","-0.5385"
"52.736","1.1454","0.0648","-0.8992","50.893742","-1.393084","0.000","10","2.7","0.368","","1.1454","1.1454","0.0648","0.0648","-0.8992","-0.8992"
"52.793","0.2798","0.2280","0.0816","50.893742","-1.393084","0.000","10","2.7","0.425","","0.2798","0.2798","0.2280","0.2280","0.0816","0.0816"
"52.845","0.4740","1.9458","0.7552","50.893742","-1.393084","0.000","10","2.7","0.477","","0.4740","0.4740","1.9458","1.9458","0.7552","0.7552"
"52.896","-2.0116","1.9797","-0.0890","50.893742","-1.393084","0.000","10","2.7","0.528","","-2.0116","-2.0116","1.9797","1.9797","-0.0890","-0.0890"
"52.951","0.0558","-0.0438","0.1053","50.893742","-1.393084","0.000","10","2.7","0.583","","0.0558","0.0558","-0.0438","-0.0438","0.1053","0.1053"
"53.005","-0.4195","-0.7364","1.7495","50.893742","-1.393084","0.000","10","2.7","0.637","","-0.4195","-0.4195","-0.7364","-0.7364","1.7495","1.7495"
"53.056","-1.0500","-0.7460","-0.7036","50.893742","-1.393084","0.000","10","2.7","0.688","","-1.0500","-1.0500","-0.7460","-0.7460","-0.7036","-0.7036"
"53.111","-0.1556","0.3945","2.0398","50.893742","-1.393084","0.000","10","2.7","0.743","","-0.1556","-0.1556","0.3945","0.3945","2.0398","2.0398"
"53.162","-0.7665","1.0954","1.1263","50.893742","-1.393084","0.000","10","2.7","0.794","","-0.7665","-0.7665","1.0954","1.0954","1.1263","1.1263"
"53.214","-0.5871","1.9649","0.7997","50.893742","-1.393084","0.000","10","2.7","0.846","","-0.5871","-0.5871","1.9649","1.9649","0.7997","0.7997"
"53.268","1.1173","1.9357","0.8437","50.893730","-1.393034","0.000","10","2.8","0.000","","1.1173","1.1173","1.9357","1.9357","0.8437","0.8437"
"53.324","0.9050","1.1113","-0.7788","50.893730","-1.393034","0.000","10","2.8","0.000","","0.9050","0.9050","1.1113","1.1113","-0.7788","-0.7788"
"53.377","0.4064","-0.0199","-0.2264","50.893730","-1.393034","0.000","10","2.8","0.053","","0.4064","0.4064","-0.0199","-0.0199","-0.2264","-0.2264"
"53.432","0.9011","0.2602","-0.8883","50.893730","-1.393034","0.000","10","2.8","0.108","","0.9011","0.9011","0.2602","0.2602","-0.8883","-0.8883"
"53.484","0.2174","0.2724","-0.0508","50.893730","-1.393034","0.000","10","2.8","0.160","","0.2174","0.2174","0.2724","0.2724","-0.0508","-0.0508"
"53.539","0.5947","1.9405","0.4869","50.893730","-1.393034","0.000","10","2.8","0.215","","0.5947","0.5947","1.9405","1.9405","0.4869","0.4869"
"53.591","-2.0171","1.9688","0.4319","50.893730","-1.393034","0.000","10","2.8","0.267","","-2.0171","-2.0171","1.9688","1.9688","0.4319","0.4319"
"53.642","-0.0939","-0.0801","0.2004","50.893730","-1.393034","0.000","10","2.8","0.318","","-0.0939","-0.0939","-0.0801","-0.0801","0.2004","0.2004"
"53.694","-0.3635","-0.8179","1.0776","50.893730","-1.393034","0.000","10","2.8","0.370","","-0.3635","-0.3635","-0.8179","-0.8179","1.0776","1.0776"
"53.744","-1.2995","-0.5700","0.5366","50.893730","-1.393034","0.000","10","2.8","0.420","","-1.2995","-1.2995","-0.5700","-0.5700","0.5366","0.5366"
"53.799","-0.4102","-0.5206","1.9885","50.893730","-1.393034","0.000","10","2.8","0.475","","-0.4102","-0.4102","-0.5206","-0.5206","1.9885","1.9885"
"53.851","-1.9144","2.0028","1.9978","50.893730","-1.393034","0.000","10","2.8","0.527","","-1.9144","-1.9144","2.0028","2.0028","1.9978","1.9978"
"53.898","0.8202","1.9443","1.1298","50.893730","-1.393034","0.000","10","2.8","0.574","","0.8202","0.8202","1.9443","1.9443","1.1298","1.1298"
"53.958","1.9904","1.9078","-0.2372","50.893730","-1.393034","0.000","10","2.8","0.634","","1.9904","1.9904","1.9078","1.9078","-0.2372","-0.2372"
"54.011","0.4685","0.8072","0.2413","50.893730","-1.393034","0.000","10","2.8","0.687","","0.4685","0.4685","0.8072","0.8072","0.2413","0.2413"
"54.061","0.5456","0.1252","-0.4707","50.893730","-1.393034","0.000","10","2.8","0.737","","0.5456","0.5456","0.1252","0.1252","-0.4707","-0.4707"
"54.116","0.7718","-0.0277","-0.7403","50.893730","-1.393034","0.000","10","2.8","0.792","","0.7718","0.7718","-0.0277","-0.0277","-0.7403","-0.7403"
"54.167","0.4166","0.4245","0.1020","50.893742","-1.392978","0.000","10","2.7","0.000","","0.4166","0.4166","0.4245","0.4245","0.1020","0.1020"
"54.217","0.4168","1.9483","0.8782","50.893742","-1.392978","0.000","10","2.7","0.000","","0.4168","0.4168","1.9483","1.9483","0.8782","0.8782"
"54.270","-1.9901","1.7735","-1.0166","50.893742","-1.392978","0.000","10","2.7","0.000","","-1.9901","-1.9901","1.7735","1.7735","-1.0166","-1.0166"
"54.320","-0.2618","0.1887","0.2319","50.893742","-1.392978","0.000","10","2.7","0.000","","-0.2618","-0.2618","0.1887","0.1887","0.2319","0.2319"
"54.371","-0.4084","-0.3976","1.0198","50.893742","-1.392978","0.000","10","2.7","0.051","","-0.4084","-0.4084","-0.3976","-0.3976","1.0198","1.0198"
"54.424","-1.0606","-1.0046","0.8361","50.893742","-1.392978","0.000","10","2.7","0.104","","-1.0606","-1.0606","-1.0046","-1.0046","0.8361","0.8361"
"54.478","-0.1217","-0.0933","2.0423","50.893742","-1.392978","0.000","10","2.7","0.158","","-0.1217","-0.1217","-0.0933","-0.0933","2.0423","2.0423"
"54.532","-2.0333","2.0027","1.8140","50.893742","-1.392978","0.000","10","2.7","0.212","","-2.0333","-2.0333","2.0027","2.0027","1.8140","1.8140"
"54.584","1.4222","1.9333","1.0816","50.893742","-1.392978","0.000","10","2.7","0.264","","1.4222","1.4222","1.9333","1.9333","1.0816","1.0816"
"54.640","1.2615","1.9172","-0.5021","50.893742","-1.392978","0.000","10","2.7","0.320","","1.2615","1.2615","1.9172","1.9172","-0.5021","-0.5021"
"54.692","0.3069","0.7217","0.0366","50.893742","-1.392978","0.000","10","2.7","0.372","","0.3069","0.3069","0.7217","0.7217","0.0366","0.0366"
"54.743","0.3563","-0.1382","-1.6750","50.893742","-1.392978","0.000","10","2.7","0.423","","0.3563","0.3563","-0.1382","-0.1382","-1.6750","-1.6750"
"54.798","0.9193","0.9412","-1.8949","50.893742","-1.392978","0.000","10","2.7","0.478","","0.9193","0.9193","0.9412","0.9412","-1.8949","-1.8949"
"54.850","0.6258","1.9397","0.4652","50.893742","-1.392978","0.000","10","2.7","0.530","","0.6258","0.6258","1.9397","1.9397","0.4652","0.4652"
"54.898","1.0949","1.9367","0.8879","50.893742","-1.392978","0.000","10","2.7","0.578","","1.0949","1.0949","1.9367","1.9367","0.8879","0.8879"
"54.954","-1.3944","1.9661","-0.3073","50.893742","-1.392978","0.000","10","2.7","0.634","","-1.3944","-1.3944","1.9661","1.9661","-0.3073","-0.3073"
"55.005","0.2488","0.1032","0.3851","50.893742","-1.392978","0.000","10","2.7","0.685","","0.2488","0.2488","0.1032","0.1032","0.3851","0.3851"
"55.055","-0.3296","-0.3812","1.2018","50.893738","-1.392941","0.000","10","2.7","0.000","","-0.3296","-0.3296","-0.3812","-0.3812","1.2018","1.2018"
"55.105","-1.0853","-0.3589","1.5055","50.893738","-1.392941","0.000","10","2.7","0.000","","-1.0853","-1.0853","-0.3589","-0.3589","1.5055","1.5055"
"55.155","-1.9652","-0.7169","2.0050","50.893738","-1.392941","0.000","10","2.7","0.000","","-1.9652","-1.9652","-0.7169","-0.7169","2.0050","2.0050"
"55.209","-1.0230","1.9428","1.4157","50.893738","-1.392941","0.000","10","2.7","0.000","","-1.0230","-1.0230","1.9428","1.9428","1.4157","1.4157"
"55.255","1.5829","1.9423","2.0685","50.893738","-1.392941","0.000","10","2.7","0.000","","1.5829","1.5829","1.9423","1.9423","2.0685","2.0685"
"55.319","0.3340","1.9165","-1.9102","50.893738","-1.392941","0.000","10","2.7","0.000","","0.3340","0.3340","1.9165","1.9165","-1.9102","-1.9102"
"55.374","-0.1136","-0.3813","0.3147","50.893738","-1.392941","0.000","10","2.7","0.055","","-0.1136","-0.1136","-0.3813","-0.3813","0.3147","0.3147"
"55.426","0.4502","0.2623","-1.8474","50.893738","-1.392941","0.000","10","2.7","0.107","","0.4502","0.4502","0.2623","0.2623","-1.8474","-1.8474"
"55.477","-0.5329","0.7015","-0.2500","50.893738","-1.392941","0.000","10","2.7","0.158","","-0.5329","-0.5329","0.7015","0.7015","-0.2500","-0.2500"
"55.534","0.4726","1.9342","-0.2247","50.893738","-1.392941","0.000","10","2.7","0.215","","0.4726","0.4726","1.9342","1.9342","-0.2247","-0.2247"
